Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32597155,02/03/2016 03:47:24 PM,02/04/2016 01:15:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11366,170-01 UNION TURNPIKE,UNION TURNPIKE,170 STREET,171 STREET,,,ADDRESS,Fresh Meadows,,N/A,Closed,,,02/04/2016 01:15:00 PM,08 QUEENS,QUEENS,1040145,202961,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72358118053862,-73.79834585914786,"(40.72358118053862, -73.79834585914786)"
32596860,02/03/2016 03:48:00 PM,02/03/2016 03:48:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10474,,,,,MANIDA STREET,OAK POINT AVENUE,INTERSECTION,BRONX,,N/A,Closed,,,02/02/2016 09:40:00 PM,02 BRONX,BRONX,1015467,234421,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.810052158344995,-73.88723120122535,"(40.810052158344995, -73.88723120122535)"
32594540,02/03/2016 03:48:00 PM,02/03/2016 05:35:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11435,,,,,QUEENS BOULEVARD,JAMAICA AVENUE,INTERSECTION,Jamaica,,N/A,Closed,,,02/03/2016 05:35:00 PM,12 QUEENS,QUEENS,1035741,195282,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70253093412161,-73.81429299030265,"(40.70253093412161, -73.81429299030265)"
32595870,02/03/2016 03:48:29 PM,03/05/2016 10:20:33 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10001,,,,,WEST   25 STREET,9 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,02/23/2016 03:48:29 PM,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,03/05/2016 10:20:33 AM,04 MANHATTAN,MANHATTAN,984140,211709,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74776886981272,-74.00039699417712,"(40.74776886981272, -74.00039699417712)"
32595064,02/03/2016 03:48:31 PM,03/16/2016 10:21:59 AM,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,10019,WEST 58 STREET,WEST 58 STREET,GRAND ARMY PLAZA,6 AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Closed,02/23/2016 03:48:31 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/16/2016 10:21:59 AM,05 MANHATTAN,MANHATTAN,991063,217791,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.764459785908684,-73.9754054620153,"(40.764459785908684, -73.9754054620153)"
32592209,02/03/2016 03:49:43 PM,02/04/2016 03:53:26 PM,DOT,Department of Transportation,Ferry Inquiry,Lost and Found,Ferry,,,,,,,,,,,N/A,Closed,03/04/2016 03:49:43 PM,"After performing a thorough search, the Department of Transportation was unable to find the lost item. If the item is turned in later, you will be contacted.",02/04/2016 03:53:26 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,Staten Island Bound,Unknown,,,
32596997,02/03/2016 03:50:00 PM,02/03/2016 06:55:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11203,,,,,KINGS HIGHWAY,LINDEN BOULEVARD,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/03/2016 06:55:00 PM,17 BROOKLYN,BROOKLYN,1005849,177671,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65431619588167,-73.9221575738325,"(40.65431619588167, -73.9221575738325)"
32591367,02/03/2016 03:51:00 PM,02/03/2016 08:55:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Temporary,,11421,,,,,ATLANTIC AVENUE,87 STREET,INTERSECTION,Woodhaven,,N/A,Closed,,,02/03/2016 08:55:00 PM,09 QUEENS,QUEENS,1024508,189401,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68644720857887,-73.85484089764864,"(40.68644720857887, -73.85484089764864)"
32596976,02/03/2016 03:51:00 PM,02/03/2016 08:30:00 PM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,11419,,,,,ATLANTIC AVENUE,108 STREET,INTERSECTION,South Richmond Hill,,N/A,Closed,,,02/03/2016 08:30:00 PM,09 QUEENS,QUEENS,1029304,191199,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69135918332869,-73.83753587492028,"(40.69135918332869, -73.83753587492028)"
32592076,02/03/2016 03:52:00 PM,02/03/2016 03:52:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,MANIDA ST,BAY AVE E,INTERSECTION,,,N/A,Closed,,,02/02/2016 10:10:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32595293,02/03/2016 03:53:00 PM,02/03/2016 03:53:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10474,,,,,CASANOVA STREET,OAK POINT AVENUE,INTERSECTION,BRONX,,N/A,Closed,,,02/02/2016 10:35:00 PM,02 BRONX,BRONX,1014956,234320,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80977673239244,-73.88907760595703,"(40.80977673239244, -73.88907760595703)"
32595281,02/03/2016 03:53:00 PM,02/02/2016 12:25:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10473,,,,,VIRGIL AVENUE,PUGSLEY AVENUE,INTERSECTION,BRONX,,N/A,Pending,,,02/02/2016 12:25:00 AM,09 BRONX,BRONX,1024391,238670,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.821678417937974,-73.85496863778084,"(40.821678417937974, -73.85496863778084)"
32595715,02/03/2016 03:54:00 PM,02/03/2016 05:55:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,CONVENT AVE,129 ST W,INTERSECTION,,,N/A,Assigned,,,02/03/2016 05:55:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32596120,02/03/2016 03:54:00 PM,02/02/2016 01:55:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10473,,,,,LACOMBE AVENUE,HOWE AVENUE,INTERSECTION,BRONX,,N/A,Pending,,,02/02/2016 01:55:00 AM,09 BRONX,BRONX,1026160,236883,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81676539740904,-73.84858832829158,"(40.81676539740904, -73.84858832829158)"
32597697,02/03/2016 03:54:00 PM,02/02/2016 12:50:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10473,,,,,VIRGIL AVENUE,CASTLE HILL AVENUE,INTERSECTION,BRONX,,N/A,Pending,,,02/02/2016 12:50:00 AM,09 BRONX,BRONX,1026087,238973,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82250219600243,-73.84883903104269,"(40.82250219600243, -73.84883903104269)"
32594018,02/03/2016 03:54:19 PM,02/10/2016 03:29:15 PM,DOT,Department of Transportation,Street Sign - Damaged,Stop,Street,11356,,,,,117 STREET,12 AVENUE,INTERSECTION,COLLEGE POINT,,N/A,Closed,02/11/2016 08:54:32 AM,The Department of Transportation has completed the request or corrected the condition.,02/10/2016 03:29:15 PM,07 QUEENS,QUEENS,1025641,226238,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.787550278986245,-73.85052898083326,"(40.787550278986245, -73.85052898083326)"
32596879,02/03/2016 03:55:00 PM,02/02/2016 02:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10473,,,,,NORTON AVENUE,HOWE AVENUE,INTERSECTION,BRONX,,N/A,Pending,,,02/02/2016 02:00:00 AM,09 BRONX,BRONX,1026293,236126,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81468701551242,-73.84811257139361,"(40.81468701551242, -73.84811257139361)"
32596296,02/03/2016 03:55:00 PM,02/03/2016 06:55:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11212,,,,,REMSEN AVENUE,KINGS HIGHWAY,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/03/2016 06:55:00 PM,17 BROOKLYN,BROOKLYN,1005891,177785,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65462899830547,-73.92200584081854,"(40.65462899830547, -73.92200584081854)"
32592985,02/03/2016 03:55:00 PM,02/03/2016 06:40:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11230,,,,,FOSTER AVENUE,OCEAN PARKWAY,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/03/2016 06:40:00 PM,14 BROOKLYN,BROOKLYN,992142,168799,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62998728669935,-73.97156773892421,"(40.62998728669935, -73.97156773892421)"
32591383,02/03/2016 03:56:00 PM,02/03/2016 07:35:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11214,,,,,25 AVENUE,86 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/03/2016 07:35:00 PM,11 BROOKLYN,BROOKLYN,987807,157117,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.597925410659734,-73.98719146111726,"(40.597925410659734, -73.98719146111726)"
32596298,02/03/2016 03:56:00 PM,02/03/2016 04:56:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11101,,,,,SKILLMAN AVENUE,THOMSON AVENUE,INTERSECTION,Long Island City,,N/A,Closed,,,02/03/2016 04:56:00 PM,02 QUEENS,QUEENS,1001514,210793,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74523782880471,-73.93769593025226,"(40.74523782880471, -73.93769593025226)"
32596430,02/03/2016 03:56:44 PM,02/04/2016 10:50:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11101,REVIEW AVENUE,REVIEW AVENUE,29 STREET,30 STREET,,,BLOCKFACE,Long Island City,,N/A,Closed,,,02/04/2016 10:50:00 AM,02 QUEENS,QUEENS,1000771,208086,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73780920889328,-73.94038399165676,"(40.73780920889328, -73.94038399165676)"
32596061,02/03/2016 03:57:52 PM,02/04/2016 02:06:14 PM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10016,112 EAST 35 STREET,EAST 35 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The  Department of Transportation inspected the condition you reported and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If after that time the condition still exists, the Agency may issue the responsible party a summons and/or correct the condition.",02/04/2016 02:06:14 PM,06 MANHATTAN,MANHATTAN,989755,211589,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74743778715427,-73.98013234452104,"(40.74743778715427, -73.98013234452104)"
32593784,02/03/2016 03:59:00 PM,02/03/2016 04:20:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,ASTORIA BLVD,42 ST,INTERSECTION,,,N/A,Closed,,,02/03/2016 04:20:00 PM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32591692,02/03/2016 04:00:57 PM,02/04/2016 01:49:27 PM,DOT,Department of Transportation,Highway Condition,Pothole - Highway,Highway,10459,,,,,,,,BRONX,,N/A,Closed,,The Department of Transportation has completed the request or corrected the condition.,02/04/2016 01:49:27 PM,02 BRONX,BRONX,1013946,237354,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Bruckner Expwy,Southbound/To Triborough Br,Roadway,Hunts Point Ave (Exit 47) - East 138th St / Bruckner Blvd (Exit 45),,,,40.818107661624765,-73.89271270394228,"(40.818107661624765, -73.89271270394228)"
32592730,02/03/2016 04:02:00 PM,02/04/2016 11:11:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,11234,,,,,AVENUE R,HENDRICKSON STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/04/2016 11:11:00 AM,18 BROOKLYN,BROOKLYN,1003498,163637,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61580128405703,-73.93067056435524,"(40.61580128405703, -73.93067056435524)"
32595979,02/03/2016 04:03:00 PM,02/05/2016 12:20:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,11224,,,,,NEPTUNE AVENUE,STILLWELL AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/05/2016 12:20:00 PM,13 BROOKLYN,BROOKLYN,989267,150295,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57919967661309,-73.981939155722,"(40.57919967661309, -73.981939155722)"
32596289,02/03/2016 04:03:00 PM,02/03/2016 06:55:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11203,,,,,KINGS HIGHWAY,CHURCH AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/03/2016 06:55:00 PM,17 BROOKLYN,BROOKLYN,1005658,176996,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65246393267372,-73.92284807681267,"(40.65246393267372, -73.92284807681267)"
32595147,02/03/2016 04:04:00 PM,02/04/2016 11:14:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,,,,,,NEPTUNE AVE,6 ST W,INTERSECTION,,,N/A,Closed,,,02/04/2016 11:14:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32597676,02/03/2016 04:04:00 PM,02/03/2016 04:04:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10466,,,,,GUNTHER AVENUE,EDENWALD AVENUE,INTERSECTION,BRONX,,N/A,Closed,,,02/02/2016 09:55:00 PM,12 BRONX,BRONX,1026013,264198,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.89173751444919,-73.84894923924506,"(40.89173751444919, -73.84894923924506)"
32591539,02/03/2016 04:04:11 PM,02/04/2016 10:33:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11236,9721 AVENUE N,AVENUE N,EAST   98 STREET,ROCKAWAY PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,,,02/04/2016 10:33:00 AM,18 BROOKLYN,BROOKLYN,1014417,170879,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.635648590926735,-73.89130904842553,"(40.635648590926735, -73.89130904842553)"
32595464,02/03/2016 04:05:00 PM,02/03/2016 04:25:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11385,,,,,WYCKOFF AVENUE,DECATUR STREET,INTERSECTION,Ridgewood,,N/A,Closed,,,02/03/2016 04:25:00 PM,05 QUEENS,QUEENS,1011467,192235,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.694275589555886,-73.9018516025562,"(40.694275589555886, -73.9018516025562)"
32596846,02/03/2016 04:06:00 PM,02/03/2016 04:06:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10466,,,,,GUNTHER AVENUE,EDENWALD AVENUE,INTERSECTION,BRONX,,N/A,Closed,,,02/02/2016 09:55:00 PM,12 BRONX,BRONX,1026013,264198,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.89173751444919,-73.84894923924506,"(40.89173751444919, -73.84894923924506)"
32593663,02/03/2016 04:06:00 PM,02/03/2016 04:06:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10466,,,,,STRANG AVENUE,DE REIMER AVENUE,INTERSECTION,BRONX,,N/A,Closed,,,02/02/2016 10:30:00 PM,12 BRONX,BRONX,1028007,263698,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.89035551213421,-73.84174051077756,"(40.89035551213421, -73.84174051077756)"
32596295,02/03/2016 04:07:00 PM,02/03/2016 06:55:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11212,,,,,KINGS HIGHWAY,REMSEN AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/03/2016 06:55:00 PM,17 BROOKLYN,BROOKLYN,1005891,177785,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65462899830547,-73.92200584081854,"(40.65462899830547, -73.92200584081854)"
32595284,02/03/2016 04:08:00 PM,02/03/2016 04:08:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,233 ST E,HARPER AVE,INTERSECTION,,,N/A,Closed,,,02/02/2016 11:00:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32596130,02/03/2016 04:08:00 PM,02/02/2016 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10469,,,,,EASTCHESTER ROAD,MACE AVENUE,INTERSECTION,BRONX,,N/A,Pending,,,02/02/2016 12:00:00 AM,11 BRONX,BRONX,1027556,253646,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86276814589129,-73.84343665468576,"(40.86276814589129, -73.84343665468576)"
32594907,02/03/2016 04:08:08 PM,02/05/2016 09:55:22 AM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11206,79 JEFFERSON STREET,JEFFERSON STREET,STANWIX STREET,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/13/2016 04:08:08 PM,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,02/05/2016 09:55:22 AM,04 BROOKLYN,BROOKLYN,1002934,193919,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69891990519651,-73.93261813563772,"(40.69891990519651, -73.93261813563772)"
32595316,02/03/2016 04:09:00 PM,02/02/2016 12:25:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,PELHAM PKWY,WILSON AVE,INTERSECTION,,,N/A,Pending,,,02/02/2016 12:25:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32593696,02/03/2016 04:09:00 PM,02/02/2016 02:20:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10469,,,,,YATES AVENUE,ARNOW AVENUE,INTERSECTION,BRONX,,N/A,Pending,,,02/02/2016 02:20:00 AM,11 BRONX,BRONX,1024439,255423,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86766020586536,-73.85469480647915,"(40.86766020586536, -73.85469480647915)"
32593684,02/03/2016 04:10:00 PM,03/08/2016 11:57:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,MERMAID AVE,17 ST W,INTERSECTION,,,N/A,Closed,,,03/08/2016 11:57:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32597711,02/03/2016 04:11:00 PM,02/02/2016 12:35:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,174 ST E,ANTHONY AVE,INTERSECTION,,,N/A,Pending,,,02/02/2016 12:35:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32592226,02/03/2016 04:11:00 PM,02/03/2016 05:05:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10312,,,,,HUGUENOT AVENUE,DRUMGOOLE ROAD WEST,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/03/2016 05:05:00 PM,03 STATEN ISLAND,STATEN ISLAND,930389,134555,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5358343053482,-74.19377012599674,"(40.5358343053482, -74.19377012599674)"
32592682,02/03/2016 04:11:09 PM,03/10/2016 08:27:32 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,,,,,,AMBOY LANE,SPRINFIELD BOULEVARD,,,,N/A,Closed,02/23/2016 04:11:09 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/10/2016 08:27:32 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
